_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
640900,640932,YO21198,149,JOHN ST YORK,ELM ST YORK,PINE ST,None,0,10,None,05,Syringa reticulata,"Lilac, Japanese",52,"{""type"": ""Point"", ""coordinates"": [-79.5117631958857, 43.7049675102771]}"
641000,641032,YO25485,416,WHITMORE AVE,MARLEE AVE,TIMES RD,None,0,10,None,08,Gleditsia triacanthos,Honey locust,47,"{""type"": ""Point"", ""coordinates"": [-79.4448581115231, 43.6993831223417]}"
641198,641230,YO1966,521,OAKWOOD AVE,BELVIDERE AVE,STRADER AVE,None,0,10,None,12,Ulmus,Elm,5,"{""type"": ""Point"", ""coordinates"": [-79.4409342824164, 43.6934230743683]}"
641204,641236,YO7306,165,NORTHLAND AVE,SPEARS ST,SPEARS ST,None,0,40,None,05,Picea pungens,"Spruce, Colorado blue",25,"{""type"": ""Point"", ""coordinates"": [-79.480540850022, 43.67713696928]}"
641385,641417,YO5794,82,ROBINA AVE,GLENHURST AVE,EARLSDALE AVE,None,0,10,None,09,Picea,Spruce,13,"{""type"": ""Point"", ""coordinates"": [-79.436303456104, 43.6831288240286]}"
641416,641448,YO15223,99,VAUGHAN RD,LN N ST CLAIR E VAUGHAN,LOUISE AVE,None,0,50,None,12,Tilia cordata,"Linden, littleleaf",20,"{""type"": ""Point"", ""coordinates"": [-79.4210587076821, 43.6838761247106]}"
641472,641504,YO23222,108,MAGWOOD CRT,VARSITY RD,VARSITY RD,None,0,30,None,04,Prunus '(section cherries)',Cherry,15,"{""type"": ""Point"", ""coordinates"": [-79.4958378500747, 43.6610898864628]}"
641656,641688,YO24090,14,PAULSON RD,None,TRETHEWEY DR,None,0,30,None,05,Acer platanoides,"Maple, Norway",89,"{""type"": ""Point"", ""coordinates"": [-79.4811172435737, 43.6947082796016]}"
641714,641746,YO26682,501,ALLIANCE AVE,CLIFF ST,ROCKCLIFFE BLVD,None,0,20,None,05,Malus sargentii,"Apple, Sargents",32,"{""type"": ""Point"", ""coordinates"": [-79.4879758032235, 43.6771028339904]}"
641719,641751,YO6396,296,WYCHWOOD AVE,VALEWOOD AVE,LAURETTA BROOKS LANE,None,0,20,None,12,Quercus robur,"Oak, English",50,"{""type"": ""Point"", ""coordinates"": [-79.4255680605516, 43.6873321586036]}"
641839,641871,YO5246,599,MCROBERTS AVE,KEITH AVE,EGLINTON AVE W,None,0,10,None,09,Malus,Apple,23,"{""type"": ""Point"", ""coordinates"": [-79.4600635678952, 43.6918670773563]}"
641869,641901,YO21586,195,JOHN ST YORK,ELM ST YORK,PINE ST,None,0,20,None,05,Acer platanoides,"Maple, Norway",81,"{""type"": ""Point"", ""coordinates"": [-79.5099498209602, 43.7052629063169]}"
641927,641959,YO1995,109,BOWIE AVE,MIRANDA AVE,CHAMBERLAIN AVE,None,0,1,None,08,Prunus '(section cherries)',Cherry,13,"{""type"": ""Point"", ""coordinates"": [-79.4564351304989, 43.6961994782124]}"
641951,641983,YO3085,377,VAUGHAN RD,CHERRYWOOD AVE,RUSHTON RD,None,0,10,None,12,Acer saccharinum,"Maple, silver",52,"{""type"": ""Point"", ""coordinates"": [-79.4306510391466, 43.6890305344116]}"
641955,641987,YO7428,25,CRANG AVE,LN N ST CLAIR W OAKWOOD,GLENHURST AVE,None,0,10,None,09,Acer platanoides,"Maple, Norway",44,"{""type"": ""Point"", ""coordinates"": [-79.4368824544748, 43.6804073826531]}"
641986,642018,YO14731,27,TRAYMORE CRES,BLOOR ST W,"RIVERSIDE DR TO, YK",None,0,10,None,04,Acer saccharinum,"Maple, silver",136,"{""type"": ""Point"", ""coordinates"": [-79.4895630276137, 43.6489170627845]}"
641993,642025,YO16377,137,STRATHEARN RD,WARWICK AVE,WESTOVER HILL RD,None,0,10,None,12,Picea abies,"Spruce, Norway",48,"{""type"": ""Point"", ""coordinates"": [-79.4315151169479, 43.694782523048]}"
642088,642120,YO17455,75,CHERRYWOOD AVE,VALEWOOD AVE,LN S VAUGHAN W HUMEWOOD,None,0,10,None,12,Acer platanoides,"Maple, Norway",61,"{""type"": ""Point"", ""coordinates"": [-79.4292101397547, 43.688306396672]}"
642148,642180,YO20967,19,WADSWORTH BLVD,SPRINGMOUNT AVE YORK,HELEN AVE,None,0,40,None,05,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.5127603646245, 43.7029976629605]}"
642172,642204,YO27608,3,BANSLEY AVE,LN S VAUGHAN W BANSLEY,GLENHOLME AVE,None,0,10,None,12,Tilia cordata 'Greenspire',"Linden, littleleaf 'Greenspire'",60,"{""type"": ""Point"", ""coordinates"": [-79.4422827593585, 43.6926379862725]}"
642238,642270,YO11044,2143,DUFFERIN ST,HOLMESDALE RD,MARTIN ST,None,0,20,None,12,Acer platanoides,"Maple, Norway",36,"{""type"": ""Point"", ""coordinates"": [-79.4470559519815, 43.6886758732906]}"
642306,642338,YO4447,22,HOLLEY AVE,RECTORY RD,PARKE ST,None,0,10,None,05,Acer platanoides,"Maple, Norway",35,"{""type"": ""Point"", ""coordinates"": [-79.5291929874788, 43.7057474535696]}"
642328,642360,YO2889,116,SCOTT RD,DONALD AVE,TROWELL AVE,None,0,30,None,05,Morus,Mulberry,13,"{""type"": ""Point"", ""coordinates"": [-79.4707681015976, 43.6855198443875]}"
642450,642482,YO1103,37,FELTHAM AVE,LEIGH ST,SPEARS ST,None,0,10,None,05,Tilia cordata,"Linden, littleleaf",61,"{""type"": ""Point"", ""coordinates"": [-79.4797873836025, 43.6765215173362]}"
642567,642599,YO9280,377,RIDELLE AVE,WILLIAM R ALLEN RD S,MARLEE AVE,None,0,10,None,08,Tilia,Linden,50,"{""type"": ""Point"", ""coordinates"": [-79.440128747336, 43.7038737409984]}"
642620,642652,YO6011,13,BABY POINT RD,THORNHILL AVE,BRUMELL AVE,None,0,20,None,04,Picea pungens,"Spruce, Colorado blue",39,"{""type"": ""Point"", ""coordinates"": [-79.4895154795836, 43.6579442308084]}"
642696,642728,YO28693,21,SUN VALLEY DR,ST MARK'S RD,SIDFORD CRT,None,0,20,None,04,Picea pungens,"Spruce, Colorado blue",33,"{""type"": ""Point"", ""coordinates"": [-79.4968530387682, 43.6595973698048]}"
642698,642730,YO17104,8,STRATHEARN RD,BATHURST ST,CHILTERN HILL RD,None,0,20,None,12,Picea abies,"Spruce, Norway",33,"{""type"": ""Point"", ""coordinates"": [-79.4228950047784, 43.6920941261316]}"
642797,642829,YO21047,370,WESTMOUNT AVE,ROSECLIFFE AVE,ROGERS RD,None,0,30,None,09,Tilia cordata,"Linden, littleleaf",80,"{""type"": ""Point"", ""coordinates"": [-79.4449571423829, 43.6853569565585]}"
642877,642909,YO983,233,DUNRAVEN DR,SCOTT RD,LN E KEELE N AILEEN,None,0,10,None,05,Picea,Spruce,8,"{""type"": ""Point"", ""coordinates"": [-79.4707234663272, 43.6842323670624]}"
642934,642966,YO7241,32,BLACK CREEK BLVD,STONELEIGH RD,SANDCLIFF RD,None,0,10,None,05,Acer platanoides,"Maple, Norway",47,"{""type"": ""Point"", ""coordinates"": [-79.4989142916038, 43.6768659884339]}"
643037,643069,YO1885,51,JULIANA CRT,VARSITY RD,JULIANA CRT,None,0,30,None,04,Pinus strobus,"Pine, Eastern white",15,"{""type"": ""Point"", ""coordinates"": [-79.4997360057796, 43.6639111085794]}"
643066,643098,YO7252,160,NORTHLAND AVE,LEIGH ST,SPEARS ST,None,0,110,None,05,Quercus rubra,"Oak, red",100,"{""type"": ""Point"", ""coordinates"": [-79.4805394014902, 43.6774745814948]}"
643139,643171,YO853,624,BERESFORD AVE,LN N ANNETTE E BERESFORD,ST JOHN'S RD,None,0,10,None,04,Quercus robur,"Oak, English",,"{""type"": ""Point"", ""coordinates"": [-79.4826197927476, 43.6625745287198]}"
643168,643200,YO5974,96,ROBINA AVE,GLENHURST AVE,EARLSDALE AVE,None,0,10,None,09,Sorbus thuringiaca 'Fastigiata',"Mountain ash, oak leaf",37,"{""type"": ""Point"", ""coordinates"": [-79.436267114914, 43.6835619017519]}"
643287,643319,YO25147,162,KING ST,ELM ST YORK,PINE ST,None,0,10,None,05,Acer saccharum,"Maple, sugar",30,"{""type"": ""Point"", ""coordinates"": [-79.5117234052919, 43.707011037458]}"
643291,643323,YO5677,5,BRUTON RD,FOXWELL ST,DELEMERE AVE,None,0,10,None,05,Quercus rubra,"Oak, red",55,"{""type"": ""Point"", ""coordinates"": [-79.499086947675, 43.670624975695]}"
643305,643337,YO30176,14,EDMUND AVE YORK,WESTON RD,MONKLANDS AVE,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",21,"{""type"": ""Point"", ""coordinates"": [-79.5068917370255, 43.6938285130236]}"
643333,643365,YO9429,38,CRAYDON AVE,LN E WESTON S MAHONEY,LN E WESTON S NICKLE,None,0,10,None,05,Syringa reticulata,"Lilac, Japanese",15,"{""type"": ""Point"", ""coordinates"": [-79.4972823315165, 43.6910016607965]}"
643457,643489,YO29694,21,SANDCLIFF RD,STONELEIGH RD,BLACK CREEK BLVD,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",31,"{""type"": ""Point"", ""coordinates"": [-79.4984889735175, 43.6775138535331]}"
643513,643545,YO4993,52,CLAIRTON CRES,SCARLETT RD,SCARLETT RD,None,0,10,None,05,Populus,Poplar,,"{""type"": ""Point"", ""coordinates"": [-79.5043007676781, 43.6749794068426]}"
643547,643579,YO22022,55,EMMETT AVE,JANE ST,VERONA AVE,None,0,20,None,05,Gleditsia triacanthos,Honey locust,,"{""type"": ""Point"", ""coordinates"": [-79.5034290175659, 43.6886366223785]}"
643588,643620,YO12114,1,VICTORIA AVE W,VICTORIA AVE E,None,None,0,20,None,05,Picea pungens,"Spruce, Colorado blue",25,"{""type"": ""Point"", ""coordinates"": [-79.5096278125549, 43.6971233545449]}"
643596,643628,YO27375,124,HUMBERCREST BLVD,ST MARK'S RD,ST JOHN'S RD,None,0,30,None,04,Betula,Birch,94,"{""type"": ""Point"", ""coordinates"": [-79.4934988034733, 43.6609469620361]}"
643614,643646,YO28346,65,BUDE ST,ALAMEDA AVE,OAKWOOD AVE,None,0,10,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",32,"{""type"": ""Point"", ""coordinates"": [-79.4396250829109, 43.6945426641927]}"
643624,643656,YO24856,140,KING ST,ELM ST YORK,PINE ST,None,0,10,None,05,Thuja occidentalis,"Cedar, white",40,"{""type"": ""Point"", ""coordinates"": [-79.5136066135495, 43.7065771115041]}"
643631,643663,YO11707,128,CLAIRTON CRES,None,SCARLETT RD,None,0,30,None,05,Prunus serrulata,"Cherry, Japanese",15,"{""type"": ""Point"", ""coordinates"": [-79.5051208423576, 43.6765040888456]}"
643725,643757,YO5869,18,HEATHDALE RD,RAGLAN AVE,CONNAUGHT CRCL,A,0,20,None,12,Ulmus parvifolia,"Elm, Chinese",57,"{""type"": ""Point"", ""coordinates"": [-79.4226124420228, 43.68928547645]}"
643758,643790,YO2443,3,LAVENDER RD,LN W OLD WESTON RD N LAVENDER,REGENT ST YORK,None,0,10,None,09,Prunus persica,Peach,,"{""type"": ""Point"", ""coordinates"": [-79.4669711087866, 43.6803128578019]}"
643803,643835,YO16492,81,ENNERDALE RD,CHUDLEIGH RD,HOLMESDALE CRES,None,0,10,None,09,Ulmus pumila,"Elm, Siberian",,"{""type"": ""Point"", ""coordinates"": [-79.4522266886209, 43.6895068379332]}"
643832,643864,YO15958,18,RAGLAN AVE,LN N ST CLAIR W BATHURST,MAPLEWOOD AVE,None,0,10,None,12,Acer platanoides 'columnare',"Maple, Norway columnar",28,"{""type"": ""Point"", ""coordinates"": [-79.4198778263499, 43.683633041897]}"
644030,644062,YO18914,60,HUMBERCREST BLVD,BABY POINT RD,LANGMUIR GDNS,None,0,10,None,04,Acer platanoides,"Maple, Norway",54,"{""type"": ""Point"", ""coordinates"": [-79.4925773410922, 43.6581420322391]}"
644126,644158,YO27028,116,EDINBOROUGH CRT,SCARLETT RD,SCARLETT RD,None,0,10,None,05,Gleditsia triacanthos,Honey locust,42,"{""type"": ""Point"", ""coordinates"": [-79.5013694400785, 43.6729912130918]}"
644165,644197,YO22531,183,SYMES RD,HILLBORN AVE,ORMAN AVE,None,0,40,None,05,Malus sargentii,"Apple, Sargents",34,"{""type"": ""Point"", ""coordinates"": [-79.4817400942428, 43.6750837228687]}"
644182,644214,YO19523,15,ORCHARD CREST RD,HUMBERVIEW RD,LANGMUIR CRES,None,0,20,None,04,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",28,"{""type"": ""Point"", ""coordinates"": [-79.4947203641702, 43.6542825695552]}"
644189,644221,YO259,363,LAUDER AVE,LN N ROSECLIFFE W LAUDER,HOLLAND PARK AVE,None,0,10,None,09,Picea glauca,"Spruce, white",30,"{""type"": ""Point"", ""coordinates"": [-79.4423596919324, 43.6854538445502]}"
644257,644289,YO26140,49,WOODGATE DR,ROSE VALLEY CRES,EAST DR,None,0,10,None,05,Acer platanoides,"Maple, Norway",39,"{""type"": ""Point"", ""coordinates"": [-79.5035539440775, 43.6771064986006]}"
644263,644295,YO11531,16,GREENACRES RD,YORE RD,IRVING RD,None,0,10,None,05,Picea,Spruce,,"{""type"": ""Point"", ""coordinates"": [-79.4759284197365, 43.6922588359303]}"
644271,644303,YO21513,19,CORDELLA AVE,LN 2 S WESTON W CORDELLA,LOUVAIN ST,None,0,10,None,05,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.4821490701265, 43.6821294690756]}"
644283,644315,YO24252,111,RAGLAN AVE,MAPLEWOOD AVE,CLAXTON BLVD,None,0,10,None,12,Gleditsia triacanthos,Honey locust,49,"{""type"": ""Point"", ""coordinates"": [-79.4208506144723, 43.6864520645535]}"
644292,644324,YO27865,46,VARSITY RD,MAGWOOD CRT,PASADENA GDNS,None,0,10,None,04,Malus,Apple,51,"{""type"": ""Point"", ""coordinates"": [-79.49662445964, 43.6602858042436]}"
644318,644350,YO10142,241,ATLAS AVE,EARLSDALE AVE,LN S VAUGHAN W WINNETT,None,0,10,None,12,Acer platanoides,"Maple, Norway",57,"{""type"": ""Point"", ""coordinates"": [-79.4338262318444, 43.6886481511347]}"
644394,644426,YO694,172,VAUGHAN RD,MAPLEWOOD AVE,KENWOOD AVE,None,0,30,None,12,Tilia cordata,"Linden, littleleaf",15,"{""type"": ""Point"", ""coordinates"": [-79.422393080617, 43.6862061173876]}"
644433,644465,YO10972,325,ATLAS AVE,VAUGHAN RD,DURHAM AVE,None,0,10,None,12,Pinus strobus,"Pine, Eastern white",25,"{""type"": ""Point"", ""coordinates"": [-79.4347849413552, 43.6909071819793]}"
644447,644479,YO6971,752,VAUGHAN RD,LAUDER AVE,NORTHCLIFFE BLVD,None,0,20,None,12,Acer platanoides 'Schwedleri',"Maple, Norway 'Schwedler'",60,"{""type"": ""Point"", ""coordinates"": [-79.447197004344, 43.6944147238352]}"
644514,644546,YO5179,325,ARLINGTON AVE,EARLSDALE AVE,LN S VAUGHAN W RUSHTON,None,0,10,None,12,Prunus persica,Peach,20,"{""type"": ""Point"", ""coordinates"": [-79.4313418329227, 43.6878132644358]}"
644598,644630,YO14130,10,LUNDY AVE,WARREN CRES,LN S WARREN S LUNDY,None,0,10,ETIENNE BRULE PARK,04,Tsuga canadensis,"Hemlock, eastern",3,"{""type"": ""Point"", ""coordinates"": [-79.5027645522808, 43.6622194803962]}"
644626,644658,YO16077,26,FRIMETTE CRES,CYNTHIA RD,CYNTHIA RD,None,0,10,None,05,Sorbus,Mountain ash,13,"{""type"": ""Point"", ""coordinates"": [-79.5054361227983, 43.6785498939322]}"
644649,644681,YO21045,370,WESTMOUNT AVE,ROSECLIFFE AVE,ROGERS RD,None,0,10,None,09,Tilia cordata,"Linden, littleleaf",77,"{""type"": ""Point"", ""coordinates"": [-79.4449040532749, 43.6852225864915]}"
644721,644753,YO25013,150,KING ST,ELM ST YORK,PINE ST,None,0,20,None,05,Betula,Birch,23,"{""type"": ""Point"", ""coordinates"": [-79.5127038500577, 43.7069393905885]}"
644730,644762,YO9526,163,KENWOOD AVE,VAUGHAN RD,CLAXTON BLVD,None,0,20,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",5,"{""type"": ""Point"", ""coordinates"": [-79.4230060578922, 43.6881164733373]}"
644745,644777,YO5348,605,MCROBERTS AVE,KEITH AVE,EGLINTON AVE W,None,0,10,None,09,Picea glauca,"Spruce, white",36,"{""type"": ""Point"", ""coordinates"": [-79.4602966668021, 43.6920065526198]}"
644884,644916,YO322,13,TESTON BLVD,MARSHALL BLVD,OUTLOOK AVE,None,0,10,None,05,Thuja,Cedar,5,"{""type"": ""Point"", ""coordinates"": [-79.491711198004, 43.6804615750344]}"
644905,644937,YO27926,16,BELGRAVIA AVE,MARLEE AVE,TIMES RD,None,0,20,None,08,Ginkgo biloba,Ginkgo,16,"{""type"": ""Point"", ""coordinates"": [-79.4404920744715, 43.6995372310638]}"
645042,645074,YO30089,2,NORVAL ST,HENRIETTA ST,None,None,0,40,None,05,Picea abies,"Spruce, Norway",15,"{""type"": ""Point"", ""coordinates"": [-79.4839315869631, 43.6708542480226]}"
645045,645077,YO14983,36,GRATTAN ST,CHURCH ST YORK,ROBERT ST YORK,None,0,10,None,05,Quercus rubra,"Oak, red",31,"{""type"": ""Point"", ""coordinates"": [-79.5208348916498, 43.7060734184562]}"
645084,645116,YO5738,17,AMHERST AVE,LN W OAKWOOD N AMHERST,GLENHOLME AVE,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",25,"{""type"": ""Point"", ""coordinates"": [-79.4415192049395, 43.6911175674169]}"
645229,645261,YO19414,14,CLIFF ST,LN S LAMBTON E CLIFF,BUSHEY AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",88,"{""type"": ""Point"", ""coordinates"": [-79.4858720661006, 43.6829264257912]}"
645388,645420,YO19408,232,WESTMOUNT AVE,LN N ST CLAIR E DUFFERIN,CLOVERLAWN AVE,None,0,20,None,09,Acer platanoides,"Maple, Norway",48,"{""type"": ""Point"", ""coordinates"": [-79.443288003001, 43.6812530829352]}"
645430,645462,YO13531,345,CALEDONIA RD,LN N CORBY E CALEDONIA,LN S SUMMIT W CALEDONIA,None,0,10,None,09,Quercus robur,"Oak, English",60,"{""type"": ""Point"", ""coordinates"": [-79.4589713913483, 43.6856360533329]}"
645465,645497,YO13252,61,YORE RD,RICHARDSON AVE,KEELE ST,None,0,40,None,05,Picea pungens,"Spruce, Colorado blue",42,"{""type"": ""Point"", ""coordinates"": [-79.472143608628, 43.692270326025]}"
645513,645545,YO20895,70,HARTLEY AVE,BOWIE AVE,SCHELL AVE,None,0,10,None,08,Abies,Fir,25,"{""type"": ""Point"", ""coordinates"": [-79.4554945370342, 43.6979056789435]}"
645554,645586,YO20517,76,BABY POINT CRES,L'ESTRANGE PL,BABY POINT RD,None,0,10,None,04,Picea pungens,"Spruce, Colorado blue",54,"{""type"": ""Point"", ""coordinates"": [-79.5004850209802, 43.6542015252265]}"
645562,645594,YO15111,68,GLOUCESTER GRV,WINNETT AVE,ATLAS AVE,None,0,30,None,12,Acer saccharinum,"Maple, silver",140,"{""type"": ""Point"", ""coordinates"": [-79.4377801056795, 43.6969520130828]}"
645563,645595,YO28382,260,WINONA DR,GLENHURST AVE,DUNDURN CRES,None,0,99998,None,09,Acer platanoides 'Globosum',"Maple, Norway 'Globe'",43,"{""type"": ""Point"", ""coordinates"": [-79.4337546916269, 43.682542506272]}"
645598,645630,YO9882,780,WINDERMERE AVE,LN N ANNETTE E WILLARD,LN S ST JOHNS E WILLARD,None,0,10,None,04,Picea abies,"Spruce, Norway",40,"{""type"": ""Point"", ""coordinates"": [-79.4845709054512, 43.6605535660081]}"
645742,645774,YO21941,152,AVA RD,GLEN CEDAR RD,WESTOVER HILL RD,None,0,10,None,12,Morus alba 'pendula',"Mulberry, white 'weeping'",14,"{""type"": ""Point"", ""coordinates"": [-79.4313652762247, 43.6965379186475]}"
645824,645856,YO137,93,SCARLETT RD,None,FOXWELL ST,None,0,40,None,05,Acer platanoides,"Maple, Norway",55,"{""type"": ""Point"", ""coordinates"": [-79.5011880698231, 43.6690845844757]}"
645844,645876,YO15219,99,VAUGHAN RD,LN N ST CLAIR E VAUGHAN,LOUISE AVE,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",32,"{""type"": ""Point"", ""coordinates"": [-79.4209128667762, 43.683518257904]}"
645876,645908,YO23306,17,CROHAM RD,EGLINTON AVE W,BOWIE AVE,None,0,10,None,08,Thuja,Cedar,8,"{""type"": ""Point"", ""coordinates"": [-79.4640321676798, 43.6932993217797]}"
645878,645910,YO19284,20,HOLWOOD AVE,KANE AVE,SCOTT RD,A,0,20,None,05,Thuja,Cedar,15,"{""type"": ""Point"", ""coordinates"": [-79.4705231705696, 43.6894074711007]}"
645914,645946,YO10062,80,GREENBROOK DR,KEELE ST,TRETHEWEY DR,None,0,10,None,05,Picea pungens,"Spruce, Colorado blue",28,"{""type"": ""Point"", ""coordinates"": [-79.4834617664959, 43.6945323975697]}"
645924,645956,YO27956,185,HUMBERCREST BLVD,ST JOHN'S RD,GARDENVIEW CRES,None,0,10,None,04,Acer saccharum,"Maple, sugar",97,"{""type"": ""Point"", ""coordinates"": [-79.493715771251, 43.6625871269368]}"
645978,646010,YO26692,501,ALLIANCE AVE,CLIFF ST,ROCKCLIFFE BLVD,None,0,120,None,05,Malus sargentii,"Apple, Sargents",37,"{""type"": ""Point"", ""coordinates"": [-79.4888966688958, 43.6768953297206]}"
646067,646099,YO13803,3,WESTOVER HILL RD,STRATHEARN RD,AVA RD,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",42,"{""type"": ""Point"", ""coordinates"": [-79.4309573714957, 43.695515990709]}"
646081,646113,YO13857,9,WATT AVE,OLD WESTON RD,KERSDALE AVE,None,0,10,None,05,Picea pungens,"Spruce, Colorado blue",45,"{""type"": ""Point"", ""coordinates"": [-79.4677935184056, 43.6825188190147]}"
646136,646168,YO17964,86,CLOVELLY AVE,LN W OAKWOOD S CLOVELLY,GLENHOLME AVE,None,0,20,None,12,Picea pungens,"Spruce, Colorado blue",38,"{""type"": ""Point"", ""coordinates"": [-79.4427780144912, 43.6948425978055]}"
646181,646213,YO5906,125,BROWNVILLE AVE,BARR AVE,None,None,0,10,None,05,Thuja,Cedar,5,"{""type"": ""Point"", ""coordinates"": [-79.4863585071421, 43.6866026726408]}"
646323,646355,YO884,418,LAUDER AVE,ROGERS RD,GENESSEE AVE,None,0,10,None,12,Prunus persica,Peach,5,"{""type"": ""Point"", ""coordinates"": [-79.4434566158698, 43.68712141597]}"
646343,646375,YO8181,81,CLEARVIEW HTS,GREENTREE CRT,TRETHEWEY DR,None,0,40,None,05,Ulmus pumila,"Elm, Siberian",13,"{""type"": ""Point"", ""coordinates"": [-79.4827111791337, 43.6924472179645]}"
646405,646437,YO18240,6,ARTHUR ST,WESTON RD,None,None,0,10,None,05,Acer platanoides 'Globosum',"Maple, Norway 'Globe'",20,"{""type"": ""Point"", ""coordinates"": [-79.5081353080195, 43.6970908408438]}"
646481,646513,YO12817,6,WESTACRES DR,KEELE ST,FREEMAN RD,None,0,10,None,05,Acer platanoides,"Maple, Norway",51,"{""type"": ""Point"", ""coordinates"": [-79.4755590180113, 43.6950091926001]}"
646575,646607,YO2374,37,STRATHEARN RD,CHILTERN HILL RD,GLEN CEDAR RD,None,0,10,None,12,Gleditsia triacanthos,Honey locust,34,"{""type"": ""Point"", ""coordinates"": [-79.4258959369943, 43.6920999725314]}"
646595,646627,YO25150,138,BROOKSIDE AVE,ST JOHN'S RD,LN E HUMBERCREST N ST JOHNS,None,0,10,None,04,Quercus rubra,"Oak, red",77,"{""type"": ""Point"", ""coordinates"": [-79.4932608206561, 43.6639550618067]}"
646600,646632,YO2370,533,MCROBERTS AVE,None,None,A,0,20,None,09,Crataegus,Hawthorn,30,"{""type"": ""Point"", ""coordinates"": [-79.4577734836697, 43.689593363714]}"
646615,646647,YO1346,451,LAUDER AVE,ROGERS RD,GENESSEE AVE,None,0,10,None,12,Acer platanoides,"Maple, Norway",47,"{""type"": ""Point"", ""coordinates"": [-79.4434581903485, 43.6881259260721]}"
646618,646650,YO19889,22,LESSARD AVE,JANE ST,None,None,0,10,None,04,Picea pungens,"Spruce, Colorado blue",15,"{""type"": ""Point"", ""coordinates"": [-79.4880959489961, 43.6546029609677]}"
646672,646704,YO7222,21,YARROW RD,JULIET CRES,AVON DR,None,0,10,None,05,Pinus nigra,"Pine, Austrian",51,"{""type"": ""Point"", ""coordinates"": [-79.4748017056387, 43.6872262008463]}"
646752,646784,YO1609,668,WINONA DR,CLOVELLY AVE,GLOUCESTER GRV,None,0,10,None,12,Picea,Spruce,40,"{""type"": ""Point"", ""coordinates"": [-79.438233294187, 43.6956421753344]}"
646878,646910,YO17259,1010,BRIAR HILL AVE,DANESBURY AVE,TIMES RD,None,0,20,None,08,Morus,Mulberry,5,"{""type"": ""Point"", ""coordinates"": [-79.4469583990361, 43.703811152841]}"
647039,647071,YO9004,21,SUNNYBRAE CRES,WESTON RD,BARTONVILLE AVE W,None,0,20,None,05,Ulmus pumila,"Elm, Siberian",51,"{""type"": ""Point"", ""coordinates"": [-79.4955390585115, 43.6877957571896]}"
647042,647074,YO2534,42,RONALD AVE,BOWIE AVE,SCHELL AVE,None,0,10,None,08,Malus,Apple,30,"{""type"": ""Point"", ""coordinates"": [-79.4584422631803, 43.6964249067128]}"
647119,647151,YO14004,54,CAMBERWELL RD,DEWBOURNE AVE,LN S EGLINTON W ROSTREVOR,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",34,"{""type"": ""Point"", ""coordinates"": [-79.429752231521, 43.6994790809718]}"
647132,647164,YO10780,878,WINDERMERE AVE,REXFORD RD,MORLAND RD,None,0,10,None,04,Acer platanoides,"Maple, Norway",66,"{""type"": ""Point"", ""coordinates"": [-79.4853366014038, 43.6639957351547]}"
647245,647277,YO14472,27,MENIN RD,DEWBOURNE AVE,LN S EGLINTON W GLEN CEDAR,None,0,10,None,12,Betula papyrifera,"Birch, white",30,"{""type"": ""Point"", ""coordinates"": [-79.4313718690541, 43.6986327559804]}"
647275,647307,YO9660,44,GREENBROOK DR,KEELE ST,TRETHEWEY DR,None,0,20,None,05,Picea,Spruce,8,"{""type"": ""Point"", ""coordinates"": [-79.4802687753361, 43.6963935738144]}"
647314,647346,YO25956,445,WHITMORE AVE,TIMES RD,JIMMY WISDOM WAY,None,0,10,None,08,Malus sargentii,"Apple, Sargents",31,"{""type"": ""Point"", ""coordinates"": [-79.4464267524324, 43.6988873124585]}"
647453,647485,YO21502,125,AVA RD,HILL PL,GLEN CEDAR RD,None,0,10,None,12,Syringa reticulata,"Lilac, Japanese",35,"{""type"": ""Point"", ""coordinates"": [-79.4287946843164, 43.6969324299216]}"
647482,647514,YO8633,14,DUERN ST,ELLINS AVE,HANEY AVE,A,0,10,None,05,Picea pungens,"Spruce, Colorado blue",28,"{""type"": ""Point"", ""coordinates"": [-79.4967245097452, 43.6724916007757]}"
647539,647571,YO26239,41,LANGMUIR CRES,BRIDGEVIEW RD,ORCHARD CREST RD,None,0,10,None,04,Acer platanoides,"Maple, Norway",73,"{""type"": ""Point"", ""coordinates"": [-79.4951525302025, 43.6548156219205]}"
