_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
619264,619338,EY14480,37,MARLOW AVE,MILVERTON BLVD,SAMMON AVE,,0,10,,14,Prunus spp.,Cherry,20,"{""type"": ""Point"", ""coordinates"": [-79.3379533691364, 43.6852287410673]}"
619328,619402,EY25288,205,RUMSEY RD,CROFTON RD,PARKHURST BLVD,,0,40,,15,Picea pungens,"Spruce, Colorado blue",45,"{""type"": ""Point"", ""coordinates"": [-79.3680538057533, 43.7098900874661]}"
619752,619826,EY11142,80,CEDARCREST BLVD,FERRIS RD,GLENCREST BLVD,,0,10,,19,Malus,Apple,37,"{""type"": ""Point"", ""coordinates"": [-79.3006878480227, 43.7050858541707]}"
619778,619852,EY8994,41,NORLONG BLVD,PLAINS RD,O'CONNOR DR,,0,10,,19,Picea,Spruce,17,"{""type"": ""Point"", ""coordinates"": [-79.3218303279304, 43.6984584145963]}"
619803,619877,EY9323,114,BARKER AVE EAST YORK,WOODMOUNT AVE,WOODBINE AVE,,0,10,,19,Syringa reticulata,"Lilac, Japanese",14,"{""type"": ""Point"", ""coordinates"": [-79.3176269134405, 43.6940369063989]}"
619812,619886,EY4328,415,HEATH ST E,LUMLEY AVE,BENNINGTON HEIGHTS DR,,0,25,,15,Tilia,Linden,18,"{""type"": ""Point"", ""coordinates"": [-79.3754036533025, 43.6938823328285]}"
619886,619960,EY19459,114,SPRINGDALE BLVD,MONARCH PARK AVE,COXWELL AVE,,0,10,,14,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,41,"{""type"": ""Point"", ""coordinates"": [-79.3277593669333, 43.6868600296258]}"
619979,620053,EY25378,37,RUMSEY RD,HANNA RD,MILLWOOD RD,,0,10,,15,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.3674656341281, 43.7026619078122]}"
620080,620154,EY9841,101,WESTVIEW BLVD,DOHME AVE,SELWYN AVE,,0,10,,19,Pinus nigra,"Pine, Austrian",59,"{""type"": ""Point"", ""coordinates"": [-79.3076538467556, 43.7102456227359]}"
620166,620240,EY24198,80,SECORD AVE,NEWMAN AVE,DAWES RD,,0,30,,19,Tilia americana,"Basswood, American",18,"{""type"": ""Point"", ""coordinates"": [-79.2978423645118, 43.6936865673425]}"
620368,620442,EY21665,17,WOODVALE CRES,O'CONNOR DR,,,0,30,,19,Acer saccharum,"Maple, sugar",16,"{""type"": ""Point"", ""coordinates"": [-79.3220071165601, 43.7004726097748]}"
620614,620688,EY14319,202,GOWAN AVE,PAPE AVE,COSBURN AVE,,0,10,,14,Acer platanoides,"Maple, Norway",59,"{""type"": ""Point"", ""coordinates"": [-79.3453440823816, 43.6891131485439]}"
620725,620799,EY16130,149,FLOYD AVE,CARLAW AVE,LN W PAPE N WESTWOOD,,0,10,,14,Tilia,Linden,87,"{""type"": ""Point"", ""coordinates"": [-79.3493813622887, 43.6870837146397]}"
620810,620884,EY5091,53,MALLORY CRES,LEACREST RD,LEACREST RD,,0,10,,15,Robinia pseudoacacia,Black locust,69,"{""type"": ""Point"", ""coordinates"": [-79.3669429351936, 43.6952970716276]}"
620893,620967,EY24492,870,MILLWOOD RD,RUMSEY RD,AIRDRIE RD,,0,70,,15,Pinus sylvestris,Pine scots,25,"{""type"": ""Point"", ""coordinates"": [-79.3657388510194, 43.7044442515865]}"
620933,621007,EY10344,10,ELSWICK RD,PARKVIEW HILL CRES,HACKBERRY ST,,0,10,,19,Acer platanoides,"Maple, Norway",22,"{""type"": ""Point"", ""coordinates"": [-79.32375395585, 43.7054439129635]}"
621027,621101,EY19939,851,COXWELL AVE,MORTIMER AVE,BARKER AVE EAST YORK,,0,10,,19,Acer platanoides,"Maple, Norway",35,"{""type"": ""Point"", ""coordinates"": [-79.3268635986243, 43.6917362726386]}"
621220,621294,EY20029,211,LINSMORE CRES,MORTIMER AVE,MEMORIAL PARK AVE,,0,10,,14,Acer platanoides,"Maple, Norway",57,"{""type"": ""Point"", ""coordinates"": [-79.3325587047325, 43.6904105488735]}"
621391,621465,EY14939,135,DEWHURST BLVD,,SOMERS AVE,,0,10,,14,Acer platanoides,"Maple, Norway",45,"{""type"": ""Point"", ""coordinates"": [-79.3408098419968, 43.6840579853812]}"
621409,621483,EY25658,7,BANIGAN DR,,THORNCLIFFE PARK DR,,0,20,,15,Pinus nigra,"Pine, Austrian",39,"{""type"": ""Point"", ""coordinates"": [-79.3528061078211, 43.7043494513077]}"
621796,621870,EY11680,10,FERRIS RD,REXLEIGH DR,DRUID CRT,,0,10,,19,Picea pungens,"Spruce, Colorado blue",48,"{""type"": ""Point"", ""coordinates"": [-79.3058795107589, 43.7006799330751]}"
621994,622068,EY3812,53,BENNINGTON HEIGHTS DR,MOOREHILL DR,BAYVIEW HEIGHTS DR,,0,30,,15,Picea pungens,"Spruce, Colorado blue",31,"{""type"": ""Point"", ""coordinates"": [-79.3716142874005, 43.6935531479448]}"
622231,622305,EY5646,33,RANDOLPH RD,HANNA RD,RUTHERGLEN RD,,0,10,,15,Acer platanoides,"Maple, Norway",78,"{""type"": ""Point"", ""coordinates"": [-79.3635717718968, 43.7020544931003]}"
622453,622527,EY12154,10,GOWER ST,CEDARCREST BLVD,CAPTAIN DEMONT LANE,,0,70,GOWER PARK PLACE,19,Tilia,Linden,40,"{""type"": ""Point"", ""coordinates"": [-79.2979972016863, 43.7026579788911]}"
622502,622576,EY20768,1,LANKIN BLVD,MEMORIAL PARK AVE,COSBURN AVE,,0,30,,14,Morus,Mulberry,45,"{""type"": ""Point"", ""coordinates"": [-79.3281276751888, 43.6922877002514]}"
622513,622587,EY3589,380,LAIRD DR,FAIRLAND RD,GLENVALE BLVD,,0,10,,15,Acer platanoides,"Maple, Norway",75,"{""type"": ""Point"", ""coordinates"": [-79.3666545593873, 43.7180073208969]}"
622695,622769,EY9159,469,PLAINS RD,BINSWOOD AVE,ROBLIN AVE,,0,30,,19,Picea pungens,"Spruce, Colorado blue",38,"{""type"": ""Point"", ""coordinates"": [-79.3238643567753, 43.6968125495966]}"
622725,622799,EY5201,27,LEACREST RD,MALLORY CRES,MALLORY CRES,,0,10,,15,Tilia,Linden,76,"{""type"": ""Point"", ""coordinates"": [-79.3672504664107, 43.6966056223971]}"
622728,622802,EY24537,955,MILLWOOD RD,RANDOLPH RD,SOUTHVALE DR,,0,170,,15,Picea pungens,"Spruce, Colorado blue",35,"{""type"": ""Point"", ""coordinates"": [-79.3625980476735, 43.7024925621485]}"
622947,623021,EY25661,4,BANIGAN DR,,,,0,10,,15,Malus,Apple,91,"{""type"": ""Point"", ""coordinates"": [-79.353958125225, 43.7038882004331]}"
622979,623053,EY2109,22,RYKERT CRES,BRENTCLIFFE RD,,,0,10,,15,Acer platanoides,"Maple, Norway",58,"{""type"": ""Point"", ""coordinates"": [-79.3614184370879, 43.7183157493665]}"
623056,623130,EY18521,184,WESTWOOD AVE,CARLAW AVE,LN W PAPE N MORTIMER,,0,10,,14,Acer platanoides,"Maple, Norway",58,"{""type"": ""Point"", ""coordinates"": [-79.3490825387095, 43.6864687475905]}"
623083,623157,EY5420,17,ROLPH RD,SOUTHVALE DR,SUTHERLAND DR,,0,10,,15,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.3659254852921, 43.6992674121676]}"
623462,623536,EY2702,536,BROADWAY AVE,BEAUFIELD AVE,SUTHERLAND DR,,0,20,,15,Picea glauca,"Spruce, white",28,"{""type"": ""Point"", ""coordinates"": [-79.3685292995334, 43.715884278271]}"
623476,623550,EY3596,337,LAIRD DR,BROADWAY AVE,FAIRLAND RD,,0,10,,15,Acer platanoides,"Maple, Norway",122,"{""type"": ""Point"", ""coordinates"": [-79.3660237349118, 43.7169043166673]}"
623496,623570,EY16982,146,HOPEDALE AVE,STANHOPE AVE,MINTON PL,,0,10,,14,Betula papyrifera,"Birch, white",30,"{""type"": ""Point"", ""coordinates"": [-79.3520978534644, 43.6961125539116]}"
623763,623837,EY16730,207,O'CONNOR DR,WOLVERTON AVE,ELMSDALE RD,,0,20,,14,Picea pungens,"Spruce, Colorado blue",35,"{""type"": ""Point"", ""coordinates"": [-79.344979603824, 43.6941350261413]}"
624242,624316,EY10267,42,MARILYN CRES,ST CLAIR AVE E,DORIS DR,,0,10,,19,Thuja occidentalis,"Cedar, white",23,"{""type"": ""Point"", ""coordinates"": [-79.3171401095291, 43.7069688796232]}"
624666,624740,EY14264,170,GAMBLE AVE,PAPE AVE,TODMORDEN LANE,,0,10,,14,Acer platanoides,"Maple, Norway",68,"{""type"": ""Point"", ""coordinates"": [-79.3463261001753, 43.6909879849325]}"
624785,624859,EY2982,457,BROADWAY AVE,HANNA RD,TANAGER AVE,,0,10,,15,Acer platanoides,"Maple, Norway",61,"{""type"": ""Point"", ""coordinates"": [-79.3726704865764, 43.7147038517948]}"
624815,624889,EY24614,815,MILLWOOD RD,HANNA RD,MCRAE DR,,0,10,,15,Malus,Apple,19,"{""type"": ""Point"", ""coordinates"": [-79.3692735253704, 43.704707711404]}"
624849,624923,EY1573,2,KILLDEER CRES,BRENTCLIFFE RD,BRENTCLIFFE RD,,0,10,,15,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",37,"{""type"": ""Point"", ""coordinates"": [-79.3654909694363, 43.7189817563211]}"
624966,625040,EY13521,20,MIDBURN AVE,DAWES RD,GOODWOOD PARK CRT,,0,70,,19,Acer platanoides,"Maple, Norway",12,"{""type"": ""Point"", ""coordinates"": [-79.2955171343512, 43.6946503490753]}"
625190,625264,EY8912,17,FURNIVAL RD,,VALOR BLVD,,0,10,,19,Syringa reticulata,"Lilac, Japanese",27,"{""type"": ""Point"", ""coordinates"": [-79.3044216282043, 43.7092926648789]}"
625344,625418,EY8161,1228,VICTORIA PARK AVE,STAMFORD SQ,ADAIR RD,,0,20,,19,Prunus spp.,Cherry,8,"{""type"": ""Point"", ""coordinates"": [-79.297136969308, 43.7107475976938]}"
625366,625440,EY22120,209,OAK PARK AVE,CREWE AVE,LUMSDEN AVE,,0,10,,19,Tilia americana,"Basswood, American",40,"{""type"": ""Point"", ""coordinates"": [-79.3101944372699, 43.6937133889126]}"
625428,625502,EY11904,35,FRANKDALE AVE,MILVERTON BLVD,SAMMON AVE,,0,10,,14,Morus,Mulberry,25,"{""type"": ""Point"", ""coordinates"": [-79.3351911469337, 43.6860851095306]}"
625700,625774,EY23535,489,MAIN ST,LUMSDEN AVE,HAMSTEAD AVE,,0,10,,19,Amelanchier canadensis,Serviceberry,25,"{""type"": ""Point"", ""coordinates"": [-79.3046814943121, 43.6952314585796]}"
625851,625925,EY16657,15,DAVIES CRES,DONLANDS AVE,LESMOUNT AVE,,0,50,,14,Thuja occidentalis,"Cedar, white",10,"{""type"": ""Point"", ""coordinates"": [-79.3424257813783, 43.6958271880586]}"
625948,626022,EY8865,48,MERRITT RD,,,,0,40,,19,Ulmus pumila,"Elm, Siberian",46,"{""type"": ""Point"", ""coordinates"": [-79.3034695345459, 43.7096421442206]}"
625983,626057,EY22722,55,EPSOM AVE,WESTLAKE AVE,CHISHOLM AVE,,0,10,,19,Thuja occidentalis,"Cedar, white",0,"{""type"": ""Point"", ""coordinates"": [-79.3053061947001, 43.6918662756547]}"
626002,626076,EY25939,233,SUTHERLAND DR,MILLWOOD RD,LEA AVE,,0,10,,15,Acer platanoides,"Maple, Norway",94,"{""type"": ""Point"", ""coordinates"": [-79.3641423638016, 43.7055114285296]}"
626148,626223,EY25599,179,WICKSTEED AVE,CLARKE ST,COPELAND ST,,0,50,,15,Acer tataricum subsp. ginnala,"Maple, Amur",10,"{""type"": ""Point"", ""coordinates"": [-79.3547198802658, 43.7117671719024]}"
626252,626328,EY16533,200,COSBURN AVE,TODMORDEN LANE,GOWAN AVE,,0,60,,14,Pinus sylvestris,Pine scots,0,"{""type"": ""Point"", ""coordinates"": [-79.344765358895, 43.690494648322]}"
626372,626448,EY9698,260,GLEBEMOUNT AVE,HOLBORNE AVE,VIRGINIA AVE,,0,20,,19,Ulmus pumila,"Elm, Siberian",44,"{""type"": ""Point"", ""coordinates"": [-79.3218666567899, 43.6941660096533]}"
626602,626678,EY5788,1,CRANDALL RD,HANNA RD,MCRAE DR,,0,10,,15,Betula alleghaniensis,"Birch, yellow",31,"{""type"": ""Point"", ""coordinates"": [-79.3690257742716, 43.7066309007776]}"
626622,626698,EY24146,300,CHISHOLM AVE,WALLINGTON AVE,CAMBRAI AVE,,0,10,,19,Acer negundo,"Maple, Manitoba",78,"{""type"": ""Point"", ""coordinates"": [-79.3068197879287, 43.6961641151673]}"
626644,626720,EY20936,53,NORTHRIDGE AVE,PLAINS RD,JUDITH DR,,0,10,,14,Tilia americana,"Basswood, American",0,"{""type"": ""Point"", ""coordinates"": [-79.3329382897644, 43.6952866812782]}"
626653,626729,EY16916,126,O'CONNOR DR,STANHOPE AVE,PAPE AVE,,0,80,,14,Robinia pseudoacacia,Black locust,75,"{""type"": ""Point"", ""coordinates"": [-79.3507361101314, 43.693462739443]}"
626900,626976,EY21347,8,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,30,,19,Picea pungens,"Spruce, Colorado blue",30,"{""type"": ""Point"", ""coordinates"": [-79.3265708615425, 43.7000191556165]}"
627664,627740,EY5063,66,NESBITT DR,DOUGLAS CRES,TRUE DAVIDSON DR,,0,10,,11,Morus rubra,"Mulberry, red",6,"{""type"": ""Point"", ""coordinates"": [-79.3672432953915, 43.6935072261884]}"
627701,627777,EY3633,167,BAYVIEW HEIGHTS DR,RED OAKS CRES,BENNINGTON HEIGHTS DR,,0,10,,15,Betula papyrifera,"Birch, white",43,"{""type"": ""Point"", ""coordinates"": [-79.3702202139307, 43.6930641536994]}"
627925,628001,EY9160,469,PLAINS RD,BINSWOOD AVE,ROBLIN AVE,,0,10,,19,Chamaecyparis pisifera,"Falsecypress, Japanese",12,"{""type"": ""Point"", ""coordinates"": [-79.3238643567753, 43.6968125495966]}"
628010,628086,EY17160,36,WOLVERTON AVE,LN N O CONNOR E WARLAND,DONLANDS AVE,,0,10,,14,Acer platanoides,"Maple, Norway",43,"{""type"": ""Point"", ""coordinates"": [-79.3457106070289, 43.6955069745683]}"
628021,628097,EY6432,228,BESSBOROUGH DR,SHARRON DR,PARKHURST BLVD,,0,10,,15,Acer platanoides,"Maple, Norway",74,"{""type"": ""Point"", ""coordinates"": [-79.3708259695225, 43.7080358062714]}"
628039,628115,EY16028,214,WESTWOOD AVE,PAPE AVE,WOODYCREST AVE,,0,10,,14,Malus,Apple,0,"{""type"": ""Point"", ""coordinates"": [-79.3468628192664, 43.687040348559]}"
628298,628374,EY23399,228,WESTLAKE AVE,WESTBROOK AVE,CREWE AVE,,0,20,,19,Picea pungens,"Spruce, Colorado blue",40,"{""type"": ""Point"", ""coordinates"": [-79.3081524959752, 43.6935463816151]}"
628311,628387,EY17439,91,HOPEDALE AVE,STANHOPE AVE,MINTON PL,,0,10,,14,Prunus spp.,Cherry,30,"{""type"": ""Point"", ""coordinates"": [-79.3516897287734, 43.6958430306265]}"
628431,628507,EY8512,28,AMSTERDAM AVE,WESTVIEW BLVD,GLENBURN AVE,,0,10,,19,Picea pungens,"Spruce, Colorado blue",45,"{""type"": ""Point"", ""coordinates"": [-79.3036603175686, 43.7141774246786]}"
628488,628564,EY10566,3,MARILYN CRES,ST CLAIR AVE E,DORIS DR,,0,10,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,55,"{""type"": ""Point"", ""coordinates"": [-79.3163733185042, 43.7051279615828]}"
628633,628709,EY8908,23,FURNIVAL RD,,VALOR BLVD,,0,10,,19,Acer platanoides 'Schwedleri',"Maple, Norway Schwedler",45,"{""type"": ""Point"", ""coordinates"": [-79.3042105097049, 43.7095967622589]}"
628643,628719,EY1485,25,TANAGER AVE,BROADWAY AVE,GLENVALE BLVD,,0,10,,15,Tilia,Linden,54,"{""type"": ""Point"", ""coordinates"": [-79.3722930271184, 43.716686236596]}"
628686,628762,EY25194,33,VANDERHOOF AVE,RUMSEY RD,SUTHERLAND DR,,0,10,,15,Acer platanoides,"Maple, Norway",105,"{""type"": ""Point"", ""coordinates"": [-79.3671523338782, 43.711062835295]}"
628927,629003,EY20142,27,BONNIE BRAE BLVD,SAMMON AVE,MORTIMER AVE,,0,10,,14,Acer platanoides,"Maple, Norway",67,"{""type"": ""Point"", ""coordinates"": [-79.331280242145, 43.6887290178881]}"
628950,629026,EY18347,100,GOWAN AVE,CARLAW AVE,PAPE AVE,,0,40,,14,Tilia cordata,"Linden, littleleaf",59,"{""type"": ""Point"", ""coordinates"": [-79.3506262710452, 43.688085185725]}"
629314,629390,EY10839,106,GLENCREST BLVD,GLENBURN AVE,VICTORIA PARK AVE,,0,60,,19,Picea pungens,"Spruce, Colorado blue",60,"{""type"": ""Point"", ""coordinates"": [-79.2978244838377, 43.7079102577227]}"
629404,629480,EY10494,65,DORIS DR,MARILYN CRES,DENVALE RD,,0,10,,19,Prunus spp.,Cherry,25,"{""type"": ""Point"", ""coordinates"": [-79.3165664524462, 43.7080271487837]}"
629527,629603,EY19014,17,HASSARD AVE,WOODVILLE AVE,O'CONNOR DR,,0,10,,14,Pinus strobus,"Pine, eastern white",26,"{""type"": ""Point"", ""coordinates"": [-79.3514079570215, 43.6926913308884]}"
629741,629817,EY3726,2,MOOREHILL DR,BENNINGTON HEIGHTS DR,RED OAKS CRES,,0,270,,15,Abies,Fir,14,"{""type"": ""Point"", ""coordinates"": [-79.372323805408, 43.6924648672186]}"
629782,629858,EY13525,20,MIDBURN AVE,DAWES RD,GOODWOOD PARK CRT,,0,50,,19,Acer platanoides,"Maple, Norway",13,"{""type"": ""Point"", ""coordinates"": [-79.2955171343512, 43.6946503490753]}"
629836,629912,EY11089,32,SQUIRES AVE,FERRIS RD,GLENCREST BLVD,,0,10,,19,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",42,"{""type"": ""Point"", ""coordinates"": [-79.3000496491805, 43.7066583057695]}"
629849,629925,EY12074,277,SAMMON AVE,WILEY AVE,INWOOD AVE,,0,10,,14,Pyrus,Pear,0,"{""type"": ""Point"", ""coordinates"": [-79.336730035445, 43.6862501514871]}"
629873,629949,EY5722,25,ST CUTHBERTS RD,"BAYVIEW AVE TO, EY, NY",BERNEY CRES,,0,10,,15,Acer platanoides,"Maple, Norway",71,"{""type"": ""Point"", ""coordinates"": [-79.3722536043801, 43.7023408286702]}"
630088,630164,EY8926,10,MERRITT RD,,,,0,30,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,27,"{""type"": ""Point"", ""coordinates"": [-79.3045211176897, 43.7079497020401]}"
630358,630434,EY5336,9,SOUTHLEA AVE,MOORE AVE,SUTHERLAND DR,,0,30,,15,Quercus macrocarpa,"Oak, bur",20,"{""type"": ""Point"", ""coordinates"": [-79.3681049503598, 43.6980698875962]}"
630373,630449,EY12254,123,MEIGHEN AVE,BETH ST,VICTORIA PARK AVE,,0,10,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,51,"{""type"": ""Point"", ""coordinates"": [-79.2951453839534, 43.7043477355525]}"
630429,630505,EY17708,784,SAMMON AVE,GLEBEMOUNT AVE,WOODMOUNT AVE,,0,10,,19,Quercus rubra,"Oak, red",135,"{""type"": ""Point"", ""coordinates"": [-79.3183333328146, 43.6904578660117]}"
630756,630832,EY12792,93,CADORNA AVE,COSBURN AVE,PLAINS RD,,0,80,,14,Picea abies,"Spruce, Norway",0,"{""type"": ""Point"", ""coordinates"": [-79.3401407996301, 43.6933613434774]}"
630942,631018,EY24525,955,MILLWOOD RD,RANDOLPH RD,SOUTHVALE DR,,0,100,,15,Tilia americana,"Basswood, American",61,"{""type"": ""Point"", ""coordinates"": [-79.3625980476735, 43.7024925621485]}"
630961,631037,EY18261,239,BROWNING AVE,,PAPE AVE,,0,10,,14,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",27,"{""type"": ""Point"", ""coordinates"": [-79.3472766293153, 43.6829688287948]}"
631213,631289,EY8395,104,FURNIVAL RD,SQUIRES AVE,GLENBURN AVE,,0,30,,19,Picea abies,"Spruce, Norway",35,"{""type"": ""Point"", ""coordinates"": [-79.3001862337945, 43.7118478462819]}"
631301,631377,EY18555,34,BATER AVE,BURLEY AVE,FLOYD AVE,,0,10,,14,Syringa,Lilac,32,"{""type"": ""Point"", ""coordinates"": [-79.3534684357641, 43.6868358562663]}"
631313,631389,EY10713,103,PARKVIEW HILL CRES,STINSON CRCL,WELBY CRCL,,0,10,,19,Acer tataricum subsp. ginnala,"Maple, Amur",28,"{""type"": ""Point"", ""coordinates"": [-79.330174445583, 43.7041638848292]}"
631351,631427,EY11765,62,HALSEY AVE,,GEORGE WEBSTER RD,,0,40,,19,Tilia americana,"Basswood, American",50,"{""type"": ""Point"", ""coordinates"": [-79.2995112827642, 43.6992908808515]}"
631372,631448,EY16351,40,DAVIES CRES,CADORNA AVE,,,0,10,,14,Pinus strobus,"Pine, eastern white",36,"{""type"": ""Point"", ""coordinates"": [-79.3413916435818, 43.6968556490643]}"
631397,631473,EY18844,15,BATER AVE,BROADVIEW AVE,BURLEY AVE,,0,30,,14,Juniperus,Juniper,12,"{""type"": ""Point"", ""coordinates"": [-79.3548646241279, 43.6867275965785]}"
631487,631563,EY19638,37,QUEENSDALE AVE,GREENWOOD AVE,LINSMORE CRES,,0,10,,14,Picea pungens,"Spruce, Colorado blue",38,"{""type"": ""Point"", ""coordinates"": [-79.3326086557353, 43.686553349272]}"
631606,631682,EY19509,275,MONARCH PARK AVE,SPRINGDALE BLVD,QUEENSDALE AVE,,0,10,,14,Acer saccharinum,"Maple, silver",30,"{""type"": ""Point"", ""coordinates"": [-79.3288431723506, 43.6871956238532]}"
631775,631851,EY18295,54,HILLSIDE DR EAST YORK,BROADVIEW AVE,,,0,10,,14,Acer palmatum,"Maple, Japanese",5,"{""type"": ""Point"", ""coordinates"": [-79.3568772335163, 43.6882224329664]}"
631815,631891,EY17936,56,DUNKIRK RD,GLEBEMOUNT AVE,WOODMOUNT AVE,,0,10,,19,Acer platanoides,"Maple, Norway",63,"{""type"": ""Point"", ""coordinates"": [-79.3196183111995, 43.6926424267473]}"
631851,631927,EY18282,40,HILLSIDE DR EAST YORK,BROADVIEW AVE,,,0,30,,14,Picea pungens,"Spruce, Colorado blue",0,"{""type"": ""Point"", ""coordinates"": [-79.3578684186852, 43.6875588066311]}"
631852,631928,EY21223,5,FOUR OAKS GT,DUSTAN CRES,AIRLEY CRES,,0,20,,14,Amelanchier canadensis,Serviceberry,27,"{""type"": ""Point"", ""coordinates"": [-79.3392175319483, 43.6970001337509]}"
631968,632044,EY25569,22,COMMERCIAL RD,LAIRD DR,INDUSTRIAL ST,,0,110,,15,Catalpa speciosa,"Catalpa, northern",8,"{""type"": ""Point"", ""coordinates"": [-79.3617439393601, 43.7089887588275]}"
632235,632311,EY9028,292,GLEBEMOUNT AVE,COSBURN AVE,PLAINS RD,,0,20,,19,Pinus nigra,"Pine, Austrian",65,"{""type"": ""Point"", ""coordinates"": [-79.3221566220081, 43.6956360655877]}"
632242,632318,EY10391,6,PRESTEIGN AVE,DENVALE RD,KATHLEEN AVE,,0,10,,19,Acer platanoides 'Schwedleri',"Maple, Norway Schwedler",70,"{""type"": ""Point"", ""coordinates"": [-79.3192527143251, 43.7051199941521]}"
632736,632812,EY25035,289,AIRDRIE RD,MCRAE DR,CROFTON RD,,0,10,,15,Acer platanoides,"Maple, Norway",65,"{""type"": ""Point"", ""coordinates"": [-79.3666197467277, 43.7086301539649]}"
632796,632872,EY24598,831,MILLWOOD RD,MCRAE DR,RUMSEY RD,,0,10,,15,Platanus x acerifolia,"Planetree, London",100,"{""type"": ""Point"", ""coordinates"": [-79.3678592422898, 43.7046679288027]}"
633131,633207,EY25229,50,RUMSEY RD,HANNA RD,MILLWOOD RD,,0,10,,15,Platanus x acerifolia,"Planetree, London",54,"{""type"": ""Point"", ""coordinates"": [-79.3672523732286, 43.7032597411967]}"
633275,633351,EY10098,25,WHITE PINE AVE,PARKVIEW HILL CRES,HACKBERRY ST,,0,10,,19,Acer saccharinum,"Maple, silver",117,"{""type"": ""Point"", ""coordinates"": [-79.3226084739913, 43.7062511033058]}"
633374,633450,EY24868,164,MCRAE DR,FIELD AVE,CRANDALL RD,,0,30,,15,Acer rubrum,"Maple, red",11,"{""type"": ""Point"", ""coordinates"": [-79.3683024952848, 43.7065045740132]}"
633425,633501,EY6450,255,BESSBOROUGH DR,SHARRON DR,PARKHURST BLVD,,0,10,,15,Gleditsia triacanthos f. inermis 'Skyline',Honey locust Skyline,35,"{""type"": ""Point"", ""coordinates"": [-79.3708274841001, 43.7091621816795]}"
633464,633540,EY8284,28,YARDLEY AVE,WESTVIEW BLVD,BARRON RD,,0,30,,19,Picea pungens,"Spruce, Colorado blue",30,"{""type"": ""Point"", ""coordinates"": [-79.3053834600791, 43.7123728016088]}"
633521,633597,EY15053,152,WOODYCREST AVE,KINGS PARK BLVD,MORTIMER AVE,,0,10,,14,Prunus spp.,Cherry,43,"{""type"": ""Point"", ""coordinates"": [-79.3443855996061, 43.6858207560133]}"
633538,633614,EY2128,54,RYKERT CRES,,BROADWAY AVE,,0,50,,15,Picea abies,"Spruce, Norway",55,"{""type"": ""Point"", ""coordinates"": [-79.359766416235, 43.7182799978267]}"
633746,633822,EY2552,39,DIVADALE DR,WINSLOE AVE,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",84,"{""type"": ""Point"", ""coordinates"": [-79.3730138124766, 43.7136712311956]}"
633822,633898,EY2438,156,DIVADALE DR,LAIRD DR,DON AVON DR,,0,10,,15,Acer platanoides,"Maple, Norway",59,"{""type"": ""Point"", ""coordinates"": [-79.3645020777635, 43.715625955872]}"
633968,634044,EY17882,99,DUNKIRK RD,WOODMOUNT AVE,WOODBINE AVE,,0,10,,19,Picea pungens,"Spruce, Colorado blue",40,"{""type"": ""Point"", ""coordinates"": [-79.3167316047885, 43.6931125451102]}"
